sep=,
PATCH,	BLUE,	RED,	WINNER,	BB1,	RB1,	BB2,	RB2,	BB3,	RB3,	BP1,	RP1,	RP2,	BP2,	BP3,	RP3,	RB4,	BB4,	RB5,	BB5,	RP4,	BP4,	BP5,	RP5
8_15,	GIA,	G2,	RED,	VARUS,	TALIYAH,	LEBLANC,	NOCTURNE,	AATROX,	AKALI,	RYZE,	ASHE, TAHM KENCH,	EZREAL, BRAUM,	SEJUANI,	TRUNDLE,	YASUO,	KINDRED,	CAMILLE,	CHOGATH,	OLAF, GNAR,	ZOE,
8_15,	FNC,	ROC,	BLUE,	CAMILLE,	AKALI,	VARUS,	PYKE,	TALIYAH,	AATROX,	RAKAN,	EZREAL, LEONA,	XAYAH, SEJUANI,	RUMBLE,	DR. MUNDO,	TRUNDLE,	GNAR,	OLAF,	KINDRED,	ORNN, LEBLANC,	LISSANDRA,
8_15,	MSF,	VIT,	RED,	RYZE,	RAKAN,	GALIO,	TALIYAH,	TRUNDLE,	AATROX,	AKALI,	GRAGAS, BRAUM,	SEJUANI, VARUS,	LEBLANC,	GNAR,	JHIN,	TAHM KENCH,	MISS FORTUNE,	DRAVEN,	THRESH, CHOGATH,	OLAF,
8_15,	GIA,	SPY,	RED,	ZOE,	OLAF,	TAHM KENCH,	TALIYAH,	AATROX,	NOCTURNE,	AKALI,	VARUS, LEBLANC,	SEJUANI, LUCIAN,	TRUNDLE,	MORGANA,	RAKAN,	ALISTAR,	DR. MUNDO,	BRAUM,	RUMBLE, JANNA,	GNAR,
8_15,	H2K,	S04,	BLUE,	POPPY,	TALIYAH,	BRAUM,	NOCTURNE,	SEJUANI,	DRAVEN,	TRUNDLE,	AATROX, GRAGAS,	TAHM KENCH, AKALI,	VARUS,	GNAR,	LEBLANC,	JHIN,	SHEN,	RAKAN,	EZREAL, FIORA,	RYZE,
8_15,	MSF,	ROC,	RED,	RUMBLE,	RAKAN,	TRUNDLE,	AKALI,	BRAUM,	AATROX,	VARUS,	ASHE, TAHM KENCH,	TALIYAH, PYKE,	OLAF,	YASUO,	GNAR,	RYZE,	LISSANDRA,	DR. MUNDO,	LEBLANC, CHOGATH,	TWISTED FATE,
8_15,	FNC,	UOL,	RED,	TRUNDLE,	AKALI,	AATROX,	RAKAN,	TALIYAH,	SEJUANI,	PYKE,	BRAUM, KAISA,	EZREAL, KINDRED,	GRAGAS,	AZIR,	QUINN,	LEBLANC,	RYZE,	IRELIA,	CHOGATH, FIZZ,	KENNEN,
8_15,	VIT,	G2,	BLUE,	VARUS,	TALIYAH,	AKALI,	RAKAN,	AATROX,	GALIO,	GRAGAS,	TRUNDLE, BRAUM,	ALISTAR, KINDRED,	EZREAL,	RYZE,	YASUO,	LEBLANC,	RUMBLE,	JARVAN IV,	ZOE, KAISA,	ORIANNA,
8_15,	S04,	VIT,	RED,	TALIYAH,	AKALI,	RAKAN,	AATROX,	KINDRED,	SEJUANI,	BRAUM,	TRUNDLE, VARUS,	GRAGAS, EZREAL,	RYZE,	YASUO,	ALISTAR,	RUMBLE,	KENNEN,	THRESH,	GNAR, VELKOZ,	JARVAN IV,
8_15,	G2,	VIT,	RED,	TRUNDLE,	AKALI,	OLAF,	AATROX,	RYZE,	TALIYAH,	GRAGAS,	BRAUM, EZREAL,	RAKAN, XAYAH,	GALIO,	YASUO,	NOCTURNE,	LUCIAN,	KINDRED,	POPPY,	ZOE, CHOGATH,	JARVAN IV,
8_15,	G2,	S04,	RED,	BRAUM,	AKALI,	ALISTAR,	AATROX,	EZREAL,	RAKAN,	TALIYAH,	RYZE, OLAF,	VARUS, TAHM KENCH,	LULU,	GNAR,	KAISA,	YASUO,	LUCIAN,	ASHE,	ORNN, FIZZ,	POPPY,
